year,longitude,latitude,fish_type
2011.0,-60.0745000000,49.7348333300,capelin
2011.0,-60.0418333300,49.7070833300,capelin
2011.0,-59.7608333300,49.6329166700,capelin
2011.0,-59.6312500000,49.4896666700,capelin
2011.0,-59.6323333300,49.6399166700,capelin
2011.0,-58.9676666700,49.8418333300,capelin
2011.0,-59.3783333300,49.8700833300,capelin
2011.0,-59.1369166700,50.0685000000,capelin
2011.0,-58.4238333300,50.3532500000,capelin
2011.0,-58.4072500000,50.4653333300,capelin
2011.0,-56.2400000000,51.6875000000,capelin
2011.0,-55.5476666700,52.1144166700,capelin
2011.0,-56.4458333300,51.6130833300,capelin
2011.0,-57.1665833300,51.0989166700,capelin
2011.0,-57.2632500000,51.0464166700,capelin
2011.0,-57.3582500000,50.7757500000,capelin
2011.0,-57.4225833300,50.7933333300,capelin
2011.0,-57.5536666700,50.7819166700,capelin
2011.0,-58.1407500000,50.5641666700,capelin
2011.0,-57.9875833300,50.5596666700,capelin
2011.0,-57.8328333300,50.4895833300,capelin
2011.0,-57.6392500000,50.3538333300,capelin
2011.0,-58.1288333300,50.3675000000,capelin
2011.0,-58.4445000000,50.1812500000,capelin
2011.0,-58.6368333300,50.1010833300,capelin
2011.0,-57.9206666700,49.9645833300,capelin
2011.0,-59.8192500000,48.9834166700,capelin
2011.0,-59.6058333300,48.9357500000,capelin
2011.0,-59.9267500000,48.3446666700,capelin
2011.0,-59.0840833300,48.4635833300,capelin
2011.0,-59.0095833300,48.2849166700,capelin
2011.0,-59.2522500000,48.2778333300,capelin
2011.0,-59.7234166700,48.0616666700,capelin
2011.0,-59.6905833300,47.7754166700,capelin
2011.0,-60.4330000000,47.6311666700,capelin
2011.0,-60.3949166700,47.7490000000,capelin
2011.0,-60.8713333300,47.9483333300,capelin
2011.0,-60.4350000000,48.2656666700,capelin
2011.0,-61.0852500000,48.2215000000,capelin
2011.0,-61.1549166700,48.1329166700,capelin
2011.0,-61.1766666700,48.0813333300,capelin
2011.0,-61.1651666700,48.3885833300,capelin
2011.0,-61.3392500000,48.2753333300,capelin
2011.0,-61.4464166700,48.1516666700,capelin
2011.0,-61.5245833300,48.2155833300,capelin
2011.0,-61.9758333300,48.3525833300,capelin
2011.0,-62.4487500000,48.3606666700,capelin
2011.0,-62.9191666700,48.4728333300,capelin
2011.0,-62.9561666700,48.4880833300,capelin
2011.0,-63.3613333300,48.9759166700,capelin
2011.0,-63.5845833300,49.1423333300,capelin
2011.0,-63.8788333300,49.0495833300,capelin
2011.0,-62.9458333300,49.0480833300,capelin
2011.0,-62.7540000000,49.0881666700,capelin
2011.0,-61.3042500000,48.9042500000,capelin
2011.0,-61.0575000000,49.0346666700,capelin
2011.0,-60.9842500000,49.3357500000,capelin
2011.0,-61.1656666700,49.4782500000,capelin
2011.0,-60.5738333300,49.4588333300,capelin
2011.0,-61.2960000000,50.0387500000,capelin
2011.0,-61.7815000000,49.6176666700,capelin
2011.0,-61.8947500000,49.4866666700,capelin
2011.0,-62.0500833300,49.7900000000,capelin
2011.0,-62.1565833300,49.8576666700,capelin
2011.0,-62.3749166700,49.8392500000,capelin
2011.0,-62.9400833300,50.0997500000,capelin
2011.0,-63.1896666700,50.0976666700,capelin
2011.0,-63.6549166700,49.9224166700,capelin
2011.0,-64.3158333300,49.9980833300,capelin
2011.0,-64.3415833300,50.0215000000,capelin
2011.0,-64.7885000000,50.0516666700,capelin
2011.0,-65.4239166700,50.1774166700,capelin
2011.0,-66.6113333300,49.5739166700,capelin
2011.0,-67.6596666700,49.1016666700,capelin
2011.0,-67.6594166700,49.2066666700,capelin
2011.0,-67.7280000000,49.2787500000,capelin
2011.0,-67.8558333300,49.2007500000,capelin
2011.0,-67.9062500000,49.2075833300,capelin
2011.0,-68.0509166700,49.1720833300,capelin
2011.0,-68.1130000000,48.9850000000,capelin
2011.0,-68.3098333300,48.9984166700,capelin
2011.0,-68.8280000000,48.5744166700,capelin
2011.0,-69.1826666700,48.3715000000,capelin
2011.0,-69.1540833300,48.3336666700,capelin
2011.0,-69.0786666700,48.3711666700,capelin
2011.0,-69.0709166700,48.3515833300,capelin
2011.0,-68.7977500000,48.5362500000,capelin
2011.0,-68.4945833300,48.6555000000,capelin
2011.0,-68.2864166700,48.6572500000,capelin
2011.0,-68.2225000000,48.7133333300,capelin
2011.0,-68.2876666700,48.7722500000,capelin
2011.0,-67.9805000000,48.8688333300,capelin
2011.0,-67.8370000000,48.8048333300,capelin
2011.0,-67.4596666700,48.9057500000,capelin
2011.0,-63.9916666700,48.9591666700,capelin
2011.0,-64.0858333300,49.2725000000,capelin
2011.0,-64.4100000000,49.2358333300,capelin
2011.0,-64.7016666700,49.2091666700,capelin
2011.0,-64.6562500000,49.3666666700,capelin
2011.0,-64.8230000000,49.4020833300,capelin
2011.0,-64.8429166700,49.4960833300,capelin
2011.0,-65.7069166700,49.4427500000,capelin
2011.0,-65.7480000000,49.3193333300,capelin
2011.0,-66.5749166700,49.2018333300,capelin
2011.0,-66.7191666700,49.1620833300,capelin
2011.0,-66.8662500000,49.1824166700,capelin
2011.0,-66.8808333300,49.2396666700,capelin
2011.0,-66.6335833300,49.2873333300,capelin
2011.0,-65.7297500000,49.5831666700,capelin
2011.0,-66.0483333300,49.5997500000,capelin
2011.0,-65.9737500000,49.6725000000,capelin
2011.0,-66.3259166700,49.6811666700,capelin
2011.0,-65.4339166700,49.9830833300,capelin
2011.0,-65.3027500000,49.9608333300,capelin
2011.0,-65.3518333300,49.8345833300,capelin
2011.0,-64.6593333300,49.7545000000,capelin
2011.0,-64.4935000000,49.7604166700,capelin
2011.0,-64.5635833300,49.7300833300,capelin
2011.0,-64.5353333300,49.6259166700,capelin
2011.0,-64.0362500000,49.5237500000,capelin
2011.0,-63.8516666700,49.5726666700,capelin
2011.0,-63.8186666700,49.2996666700,capelin
2011.0,-63.4393333300,49.1933333300,capelin
2012.0,-64.1330000000,48.9400000000,capelin
