data_date,latitude,longitude,depth,temperature,salinity
8/27/2009,48.52,-69.07,0,6.097000122,28.29500008
9/22/2009,48.67,-68.58,0,2.940000057,30.99900055
8/18/2009,48.98,-67.83,100,-0.023,32.52500153
6/10/2009,48.21,-61.61,100,-0.400999993,32.20299911
8/5/2009,49.25,-59.46,0,9.713000298,31.23600006
7/28/2009,47.11,-63.71,0,16.09000015,28.16500092
8/9/2009,49.69,-60.11,0,-0.041000001,32.22100067
8/25/2009,49.19,-67.5,100,2.549000025,33.5359993
8/18/2009,48.98,-67.83,100,-0.067000002,32.50299835
8/4/2009,48.67,-68.56,200,4.741000175,34.34000015
8/30/2009,48.13,-64.63,0,7.729000092,29.86700058
4/18/2009,48.77,-68.27,100,-0.526000023,31.66200066
8/11/2009,48.49,-62.76,300,5.300000191,34.59500122
8/4/2009,48.67,-68.56,200,4.730999947,34.33499908
7/29/2009,47.1,-59.99,100,1.40199995,32.92599869
8/16/2009,48.67,-68.58,200,4.809999943,34.35900116
9/23/2009,47.31,-61.09,0,1.83099997,31.73999977
8/23/2009,48.61,-63.79,0,7.159999847,30.51600075
7/19/2009,48.69,-68.57,200,3.006999969,33.66999817
7/29/2009,47.15,-62.73,0,0.142000005,31.55500031
6/30/2009,48.64,-68.64,300,4.602000237,34.2840004
6/18/2009,47.83,-62.75,0,3.223999977,30.49900055
5/3/2009,48.66,-68.59,0,3.137000084,27.11400032
7/29/2009,46.96,-60.22,0,5.052000046,30.77899933
4/18/2009,48.77,-68.27,100,-0.555000007,31.7329998
8/14/2009,48.75,-63.17,200,3.479000092,33.8219986
6/18/2009,48.5,-63.25,0,-0.572000027,32.15399933
6/5/2009,49.72,-66.25,300,5.288000107,34.60900116
6/23/2009,49.62,-66.71,100,3.27699995,33.76399994
4/18/2009,48.77,-68.27,100,0.184,32.75
8/14/2009,48.28,-69.41,100,2.184999943,33.40499878
5/17/2009,49.7,-66.26,0,-0.917999983,32.25500107
9/25/2009,46.81,-61.31,0,2.290999889,30.59600067
8/29/2009,49.32,-65.76,100,2.433000088,33.49300003
6/30/2009,49.24,-66.2,100,-0.037,32.07799911
6/30/2009,49.24,-66.2,100,-0.518000007,32.31900024
8/9/2009,49.69,-60.11,0,-0.122000001,32.27500153
4/18/2009,48.77,-68.27,100,-0.707000017,32.26200104
8/21/2009,49.83,-61.36,100,0.949999988,33.09199905
8/1/2009,48.28,-60.41,400,5.221000195,34.76800156
7/30/2009,47.43,-59.57,200,4.752999783,34.00699997
6/8/2009,49.48,-58.72,0,4.962999821,31.66200066
8/8/2009,50.33,-58.65,0,10.19299984,31.16200066
6/5/2009,49.24,-66.19,0,2.730999947,30.27000046
6/18/2009,48.46,-62.25,300,5.359000206,34.7120018
8/29/2009,49.24,-66.2,100,0.104000002,32.3409996
8/8/2009,50.33,-58.65,0,0.057999998,32.16799927
6/23/2009,48.67,-68.59,300,5.144000053,34.51599884
6/10/2009,47.43,-59.56,300,5.388000011,34.67200089
8/9/2009,48.68,-68.59,200,4.540999889,34.24900055
7/28/2009,47.11,-63.71,0,5.190999985,30.35099983
6/23/2009,48.67,-68.59,300,5.093999863,34.49100113
4/15/2009,47.46,-59.25,300,5.429999828,34.33000183
7/31/2009,47.84,-60.63,100,0.442000002,32.5340004
6/4/2009,48.67,-68.57,300,4.671999931,34.29100037
9/3/2009,47.29,-64.23,0,16.26000023,28.1609993
6/19/2009,48.75,-64.08,0,3.992000103,29.90299988
6/24/2009,50.24,-65.95,0,5.775000095,30.96999931
6/18/2009,48.57,-62.76,200,4.772999763,34.27700043
4/18/2009,48.77,-68.27,100,-0.666000009,31.77400017
8/27/2009,48.35,-69.25,100,1.526000023,32.41600037
8/25/2009,49.19,-67.5,300,5.221000195,34.58100128
5/3/2009,48.66,-68.59,0,3.318000078,27.06900024
8/11/2009,48.34,-62.36,200,4.084000111,33.98600006
8/8/2009,50.33,-58.65,0,2.733999968,31.73200035
6/8/2009,50.7,-57.57,100,0.063000001,32.60699844
8/10/2009,48.94,-60,200,4.848999977,34.25500107
8/24/2009,49.45,-64.84,200,3.628999949,33.88899994
6/30/2009,49.24,-66.2,100,0.822000027,32.94599915
7/31/2009,48.33,-61.07,100,0.504000008,32.8429985
6/20/2009,48.4,-69.14,200,3.33100009,33.83599854
6/30/2009,48.64,-68.64,200,2.657000065,33.55799866
8/11/2009,48.29,-62.48,0,1.037999988,31.65999985
4/18/2009,48.77,-68.27,200,3.911999941,33.99000168
5/28/2009,47.19,-55.62,0,3.039999962,32.16999817
8/18/2009,49.72,-66.25,100,2.779999971,33.60400009
4/17/2009,46.81,-58.15,300,5.260000229,34.40000153
6/15/2009,48.17,-69.51,200,2.417999983,33.53099823
6/21/2009,48.7,-68.6,300,4.730999947,34.35599899
8/22/2009,48.87,-61.56,100,1.621000051,33.26200104
8/11/2009,48.44,-62.49,200,5.043000221,34.40999985
5/28/2009,47.35,-55.58,0,2.900000095,32.04999924
8/8/2009,50.57,-58.01,100,1.440999985,33.12599945
9/19/2009,45.9,-62.04,0,8.94699955,29.52799988
9/14/2009,48.67,-68.58,100,2.16899991,33.38399887
6/13/2009,47.5,-63.75,0,-0.463999987,31.35400009
7/30/2009,47.27,-59.78,100,3.407000065,33.48199844
6/8/2009,49.85,-59.45,200,5.149000168,34.41500092
9/14/2009,48.67,-68.58,200,3.844000101,33.98300171
6/15/2009,48.13,-69.59,0,0.875999987,31.27499962
6/10/2009,48.21,-61.61,200,5.18599987,34.43700027
6/4/2009,48.67,-68.57,300,4.745999813,34.30799866
8/22/2009,49.13,-62.9,0,2.638999939,31.6989994
6/30/2009,49.71,-66.27,200,3.974999905,33.98500061
7/30/2009,47.43,-59.57,0,1.023000002,31.6989994
6/11/2009,47.02,-60.12,100,1.92900002,33.19300079
8/22/2009,49.01,-62.43,100,0.218999997,32.72800064
8/6/2009,50.19,-58.26,100,1.195000052,33.04899979
9/16/2009,47.27,-62.7,0,0.523000002,31.26799965
7/16/2009,48.52,-69.18,0,7.039999962,28.52000046
8/1/2009,48.39,-60.6,200,3.372999907,33.76699829
8/24/2009,48.62,-68.91,300,5.012000084,34.44900131
8/22/2009,49.01,-62.43,100,0.115999997,32.4679985
8/29/2009,49.03,-64.2,100,-0.185000002,32.26699829
7/28/2009,47.11,-63.46,100,0.075000003,31.2859993
6/17/2009,48.17,-60.75,100,0.952000022,32.84000015
9/19/2009,45.9,-62.04,0,16.36199951,28.65800095
9/14/2009,48.67,-68.58,0,5.217000008,28.85400009
8/3/2009,48.72,-59.91,0,16.50699997,30.44199944
4/18/2009,48.77,-68.27,100,0.177000001,32.7480011
7/6/2009,48.7,-68.53,100,2.009000063,30.9640007
6/8/2009,50.7,-57.57,100,0.041000001,32.54899979
8/29/2009,49.27,-64.89,0,11.34599972,28.85300064
8/16/2009,48.67,-68.58,300,4.980999947,34.43600082
6/10/2009,48.21,-61.61,200,5.18599987,34.43500137
8/13/2009,48.41,-63.46,0,5.472000122,30.96999931
8/16/2009,49.16,-64.04,100,1.307000041,33.11399841
8/10/2009,48.94,-60,100,0.07,32.3030014
6/9/2009,45.77,-62.31,0,4.656000137,30.07799911
7/28/2009,47.11,-63.46,0,1.343000054,30.85899925
6/14/2009,47.4,-58.25,100,0.782000005,32.34999847
4/17/2009,46.81,-58.15,400,5.050000191,34.70999908
7/6/2009,48.7,-68.53,300,5.045000076,34.46900177
6/9/2009,45.96,-63.8,0,13.27499962,28.50600052
7/16/2009,48.19,-61.62,200,3.555999994,33.82300186
7/11/2009,49.24,-66.18,100,0.201000005,32.72499847
6/7/2009,47.03,-64.47,0,8.38599968,27.77700043
6/23/2009,49.83,-66.37,200,4.863999844,34.38199997
7/28/2009,46.97,-63.52,0,1.524000049,30.43799973
9/24/2009,46.76,-60.96,0,16.25799942,28.56399918
8/7/2009,50.6,-57.64,200,4.046999931,34
7/26/2009,46.6,-62.69,0,-0.108999997,31.14500046
7/26/2009,49.24,-66.19,0,14.3579998,29.34499931
6/5/2009,50.05,-66.29,100,0.169,32.66699982
8/26/2009,48.23,-64.43,0,3.607000113,30.40200043
7/30/2009,47.74,-60.06,0,17.00399971,30.55400085
8/11/2009,48.44,-62.49,200,4.946000099,34.34799957
6/20/2009,48.37,-68.99,0,4.460000038,27.75799942
6/9/2009,45.93,-63.61,0,13.14799976,28.44799995
6/5/2009,49.22,-64.79,0,4.254000187,29.2689991
8/11/2009,48.49,-62.76,100,-0.090000004,32.24200058
8/9/2009,49.25,-66.17,200,3.309999943,33.76499939
6/9/2009,48.79,-60.97,100,0.75,32.93500137
8/26/2009,48.54,-68.99,0,3.963000059,29.9260006
9/7/2009,48.7,-68.6,200,4.893000126,34.39899826
4/25/2009,48.65,-68.56,300,4.751999855,34.33300018
8/29/2009,49.24,-66.2,100,0.217999995,32.30599976
7/30/2009,47.43,-59.57,0,3.536000013,31.45299911
8/29/2009,49.32,-65.76,200,4.256999969,34.14699936
6/14/2009,47.4,-57.75,0,3.615999937,31.86400032
8/22/2009,49.01,-62.43,100,0.136999995,32.51200104
6/24/2009,49.89,-65.89,100,-0.037,32.63299942
9/7/2009,48.7,-68.6,100,0.713999987,32.8390007
6/23/2009,49.83,-66.37,200,4.748000145,34.31900024
4/25/2009,48.65,-68.56,300,4.75,34.33200073
8/23/2009,48.79,-64.04,0,15.81799984,24.56900024
6/11/2009,47.1,-59.99,300,5.289999962,34.61800003
8/1/2009,48.39,-60.6,0,17.49799919,30.49099922
6/23/2009,48.67,-68.59,200,4.572000027,34.26900101
8/9/2009,49.65,-60.59,300,5.113999844,34.41400146
6/15/2009,47,-59.75,100,2.088999987,33.36299896
6/18/2009,48.57,-62.76,200,3.736000061,33.90299988
8/11/2009,48.49,-62.76,100,-0.037,32.17499924
8/3/2009,48.72,-59.91,100,0.619000018,32.85499954
7/30/2009,47.72,-59.65,400,5.171999931,34.7840004
6/6/2009,49.32,-64.72,200,4.552999973,34.22700119
9/22/2009,48.67,-68.58,0,3.655999899,30.29199982
6/17/2009,47.5,-61.24,0,4.681000233,31.14500046
9/7/2009,48.7,-68.6,200,4.913000107,34.40800095
8/20/2009,49.82,-61.89,0,2.032999992,31.78800011
8/7/2009,50.6,-57.64,100,-0.093999997,32.4129982
6/9/2009,45.77,-62.31,0,7.323999882,29.97500038
6/11/2009,46.51,-61.24,0,3.066999912,30.55500031
6/18/2009,48.46,-62.25,300,5.340000153,34.72399902
6/11/2009,47.02,-60.12,100,0.566999972,31.81900024
8/12/2009,48.72,-63.47,100,1.833999991,33.29199982
7/15/2009,48.12,-61.29,200,3.312000036,33.75799942
6/13/2009,46.5,-58.25,100,4.181000233,33.72100067
7/30/2009,47.57,-59.35,200,5.670000076,34.43500137
8/13/2009,48.47,-63.58,0,13.94299984,29.22999954
7/29/2009,46.96,-60.22,0,8.880999565,30.06999969
8/18/2009,49.72,-66.25,200,4.984000206,34.4280014
9/2/2009,46.67,-56.65,0,6.460000038,32.31999969
9/24/2009,46.76,-60.96,0,3.33100009,30.62299919
6/4/2009,48.67,-68.57,300,4.737999916,34.31800079
7/14/2009,48.68,-68.58,100,2.625999928,33.54299927
8/8/2009,50.33,-58.65,0,7.166999817,31.44799995
6/14/2009,47.4,-58.75,100,0.460000008,32.29399872
8/14/2009,48.14,-63.55,0,16.43400002,27.5529995
8/11/2009,48.38,-62.57,200,3.987999916,33.95600128
8/26/2009,48.54,-68.99,0,7.552999973,27.79599953
7/6/2009,48.7,-68.53,300,5.010000229,34.45299911
6/20/2009,48.4,-69.14,200,3.013000011,33.72100067
8/14/2009,48.14,-63.15,0,1.937000036,31.45499992
8/11/2009,48.38,-62.57,100,0.731000006,32.94900131
6/20/2009,48.37,-68.99,0,4.43599987,27.77199936
8/12/2009,48.72,-63.47,100,1.911999941,33.31499863
5/10/2009,50.01,-66.52,100,-0.527999997,32.42399979
9/18/2009,46.2,-61.72,100,2.325142843,30.81085709
9/14/2009,48.67,-68.58,100,2.115999937,33.36700058
8/5/2009,49.25,-59.46,200,3.161000013,33.69499969
7/11/2009,49.24,-66.18,100,-0.075999998,32.51599884
8/29/2009,49.18,-66.67,0,7.038000107,30.67300034
8/9/2009,48.68,-68.59,100,2.88499999,33.63800049
6/11/2009,47.02,-60.12,100,0.546999991,31.80599976
8/1/2009,48.39,-60.6,200,3.743999958,33.88499832
6/30/2009,49.71,-66.27,100,0.866999984,32.95999908
7/29/2009,46.96,-60.22,0,5.929999828,30.58399963
8/18/2009,49.72,-66.25,100,-0.432000011,32.37900162
8/21/2009,49.83,-61.36,100,1.052999973,33.11600113
9/14/2009,48.67,-68.58,100,2.186000109,33.38999939
8/17/2009,49.45,-63.96,0,6.541999817,31.02099991
8/11/2009,48.29,-62.48,0,2.947000027,31.19300079
9/22/2009,48.67,-68.58,300,5.054999828,34.47000122
8/8/2009,50.11,-58.69,200,4.809999943,34.26800156
8/13/2009,48.57,-62.13,300,5.357999802,34.68899918
6/17/2009,48.17,-60.75,100,-0.105999999,32.18099976
8/13/2009,48.57,-62.13,300,5.355000019,34.64899826
9/19/2009,45.9,-62.04,0,16.36400032,28.65699959
8/14/2009,48.47,-62.74,300,5.277999878,34.56000137
7/15/2009,48.5,-59.3,0,2.967000008,31.99799919
8/29/2009,49.27,-64.89,100,0.816999972,32.94900131
8/9/2009,50.11,-60.03,0,5.201000214,31.19799995
7/13/2009,49.2,-58.2,0,8.979999542,31.30999947
5/3/2009,48.66,-68.59,200,3.711999893,33.92100143
6/4/2009,48.67,-68.57,300,4.590000153,34.25500107
8/16/2009,49.09,-63.74,300,5.304999828,34.5890007
6/5/2009,49.24,-66.19,0,0.43900001,31.64599991
8/17/2009,49.45,-63.96,0,10.5170002,30.43899918
8/7/2009,50.52,-57.52,100,-0.118000001,32.26699829
8/29/2009,49.27,-64.89,100,0.961000025,33.00500107
7/29/2009,47.15,-62.73,100,0.174999997,31.64599991
6/18/2009,48.57,-62.76,300,5.390999794,34.61100006
8/18/2009,49.72,-66.25,100,2.788000107,33.60599899
7/11/2009,49.7,-66.26,0,-0.547999978,32.41500092
6/17/2009,48.22,-69.89,0,2.344000101,29.14299965
8/21/2009,49.83,-61.36,200,1.610999942,33.26499939
7/30/2009,47.5,-60,200,4.987999916,34.33800125
6/23/2009,49.83,-66.37,200,4.986999989,34.44800186
9/22/2009,47.38,-60.42,0,12.54300022,30.84300041
6/18/2009,48.57,-62.76,200,4.005000114,33.99100113
6/18/2009,47.83,-62.25,0,12.34700012,29.15200043
8/29/2009,49.32,-65.76,0,11.11299992,28.62100029
8/28/2009,48.67,-68.34,100,1.093000054,32.85100174
6/18/2009,48.46,-62.25,300,5.334000111,34.73099899
7/28/2009,48.67,-68.58,100,2.90899992,33.63999939
7/28/2009,46.97,-63.52,0,0.172000006,31.04500008
6/10/2009,48.36,-61.45,0,-0.453999996,32.10599899
6/6/2009,49.32,-64.72,200,4.453999996,34.18999863
6/17/2009,47.5,-60.75,0,7.245999813,31.33699989
7/31/2009,48.33,-61.07,300,5.328999996,34.72200012
9/4/2009,47.37,-63.61,0,15.84300041,28.46299934
6/5/2009,49.55,-66.23,300,5.355000019,34.68700027
8/13/2009,48.57,-62.13,100,2.819000006,33.59700012
7/14/2009,48.68,-68.58,100,2.398000002,33.46699905
9/25/2009,46.81,-61.31,100,0.77700001,31.63899994
8/29/2009,49.32,-65.76,0,11.11200047,28.62299919
8/22/2009,48.87,-61.56,200,4.048999786,33.98500061
8/24/2009,48.62,-68.91,100,1.152999997,33.02700043
6/20/2009,49.24,-66.21,100,0.370000005,32.81999969
5/17/2009,49.7,-66.26,0,-0.943000019,32.18999863
5/17/2009,49.7,-66.26,200,5.059999943,34.43999863
7/31/2009,48.33,-61.07,200,2.940999985,33.63199997
8/12/2009,48.72,-63.47,100,1.978000045,33.33599854
7/30/2009,47.57,-59.35,200,5.672999859,34.4070015
7/30/2009,47.27,-59.78,100,3.836999893,33.57899857
9/8/2009,46.1,-63.66,0,17.44400024,28.23900032
8/18/2009,48.98,-67.83,100,0.193000004,32.68099976
6/11/2009,47.02,-60.12,200,4.506000042,34.15200043
6/5/2009,49.72,-66.25,300,5.278999805,34.60200119
9/15/2009,47.97,-63.05,0,1.299000025,31.65800095
6/19/2009,48.17,-63.75,100,-0.203999996,31.95400047
8/26/2009,48.74,-68.71,300,4.947000027,34.44599915
4/25/2009,48.79,-68.25,100,-0.638999999,32.26900101
7/15/2009,48.5,-59.3,0,9.751999855,31.26600075
6/21/2009,49.21,-68.01,0,1.324000001,30.98399925
7/28/2009,47.11,-63.46,100,0.013,31.30200005
7/11/2009,49.7,-66.26,100,3.09100008,33.68999863
6/23/2009,48.67,-68.59,300,4.889999866,34.40000153
8/14/2009,48.47,-62.74,300,5.282000065,34.55500031
6/17/2009,48.17,-60.75,100,1.20599997,32.89799881
9/8/2009,46.16,-63.62,0,17.42200089,28.34399986
7/19/2009,48.69,-68.57,200,3.15199995,33.72000122
6/13/2009,46.5,-58.25,200,6.953999996,34.34799957
6/23/2009,48.67,-68.59,300,4.90899992,34.40800095
6/17/2009,48.17,-61.25,0,0.818000019,31.86199951
6/4/2009,48.67,-68.57,300,4.751999855,34.31100082
8/2/2009,48.06,-59.74,0,5.081999779,31.56100082
7/30/2009,47.27,-59.78,100,3.74000001,33.56499863
6/20/2009,48.4,-69.14,200,2.910000086,33.68199921
6/14/2009,47.4,-58.25,200,3.944000006,33.87099838
7/31/2009,48.33,-61.07,200,4.001999855,33.96699905
8/7/2009,50.38,-58,0,1.18900001,31.9090004
6/30/2009,48.64,-68.64,300,4.683000088,34.32600021
7/17/2009,47.96,-61.94,0,4.995999813,31.05900002
6/5/2009,49.72,-66.25,0,-0.797999978,32.24900055
8/26/2009,48.74,-68.71,300,4.977000237,34.45899963
8/17/2009,49.75,-65.06,200,4.272999763,34.12599945
6/13/2009,47.5,-63.75,100,-0.809000015,31.51600075
4/15/2009,47.37,-59.2,100,0.050000001,32.31999969
9/4/2009,47.29,-63.6,0,3.509000063,31.0170002
7/29/2009,47.15,-62.73,0,4.936999798,30.82099915
7/16/2009,48.12,-61.58,0,4.296999931,31.23399925
8/28/2009,48.67,-68.34,100,2.171000004,33.39400101
8/24/2009,49.33,-64.24,100,2.155999899,33.39199829
6/18/2009,48.46,-62.25,300,5.335999966,34.72900009
8/18/2009,49.72,-66.25,100,-0.400000006,32.35200119
7/15/2009,48.04,-60.99,200,1.881999969,33.29199982
4/15/2009,47.37,-59.2,300,5.170000076,34.45000076
6/5/2009,49.72,-66.25,0,-0.746999979,32.35499954
8/23/2009,48.61,-63.79,0,13.41699982,29.78199959
6/5/2009,49.72,-66.25,200,4.224999905,34.10699844
6/14/2009,47.4,-57.75,100,2.775000095,33.5
6/7/2009,47.01,-64.47,0,10.94900036,27.46199989
8/13/2009,48.72,-62.39,200,4.423999786,34.11299896
8/13/2009,48.88,-62.54,300,5.316999912,34.70299911
8/10/2009,48.94,-60,0,4.465000153,31.64800072
6/9/2009,48.79,-60.97,200,4.235000134,34.0530014
6/8/2009,46.67,-64.63,0,10.95300007,27.79899979
6/11/2009,47.02,-60.12,100,1.406999946,32.98099899
6/15/2009,48.17,-69.51,100,1.659000039,33.25999832
7/16/2009,48.12,-61.58,0,2.125999928,31.42000008
6/20/2009,48.4,-69.14,100,1.975999951,33.35300064
4/22/2009,49.06,-67.47,100,0.148000002,32.75
8/24/2009,48.62,-68.91,300,5.012000084,34.44900131
7/31/2009,48.33,-61.07,400,5.143000126,34.81299973
7/28/2009,48.67,-68.58,300,4.729000092,34.33000183
8/8/2009,50.33,-58.65,100,-0.221000001,32.22999954
8/11/2009,48.49,-62.76,100,0.086000003,32.57099915
8/21/2009,49.18,-61.22,100,-0.250999987,32.51699829
7/17/2009,47.96,-61.94,0,0.725000024,31.72100067
6/18/2009,48.46,-62.25,300,5.377999783,34.67399979
8/26/2009,48.54,-68.99,100,-0.023,32.30199814
8/1/2009,48.39,-60.6,100,0.68900001,32.03699875
9/14/2009,48.67,-68.58,100,2.183000088,33.38999939
6/20/2009,49.24,-66.21,100,0.737999976,32.94400024
9/23/2009,47.31,-61.09,100,1.758999944,31.81399918
8/19/2009,50.04,-65.03,0,1.131000042,31.84199905
9/24/2009,46.76,-60.96,0,16.21999931,28.56500053
8/16/2009,49.16,-64.04,0,17.20400047,29.51799965
8/9/2009,48.68,-68.59,200,4.592999935,34.27999878
8/6/2009,49.66,-58.56,100,-0.088,32.27399826
8/22/2009,48.87,-61.56,100,1.542999983,33.24200058
6/16/2009,46.83,-60.92,100,2.428999901,33.40800095
9/23/2009,47.31,-61.09,0,2.904999971,31.2840004
6/18/2009,48.46,-62.25,300,5.342999935,34.72100067
8/1/2009,48.28,-60.41,0,16.7689991,30.76000023
8/16/2009,49.16,-64.04,0,-0.425000012,32.37200165
4/17/2009,46.81,-58.15,400,5.210000038,34.68999863
8/10/2009,48.94,-60,100,0.07,32.3030014
6/21/2009,48.7,-68.6,300,4.94299984,34.45000076
6/5/2009,49.72,-66.25,0,-0.781000018,32.21900177
7/31/2009,48.33,-61.07,100,1.021000028,33
6/14/2009,47,-58.75,0,9.411999702,30.67099953
6/19/2009,48.17,-63.75,0,10.93000031,27.20499992
6/4/2009,48.63,-68.55,100,3.112999916,33.35499954
5/10/2009,48.67,-68.57,100,-0.488999993,32.40399933
6/18/2009,48.57,-62.76,200,3.776000023,33.91999817
6/11/2009,47.5,-63.25,0,3.170000076,31.06299973
4/16/2009,46.95,-58.28,200,3.950000048,33.95999908
8/4/2009,48.67,-68.56,0,13.8409996,25.30699921
8/26/2009,48.23,-64.43,0,6.556000233,30.24600029
9/14/2009,48.67,-68.58,100,2.125,33.36999893
7/29/2009,47.1,-59.99,100,2.282999992,33.34500122
8/26/2009,48.54,-68.99,0,6.827000141,28.20599937
8/13/2009,48.72,-62.39,200,4.59800005,34.18099976
8/26/2009,48.54,-68.99,0,3.471999884,30.30900002
4/15/2009,47.46,-59.25,200,4.130000114,33.81000137
8/25/2009,49.19,-67.5,200,4.173999786,34.09500122
8/22/2009,48.87,-61.56,100,1.65199995,33.27199936
6/20/2009,48.37,-68.99,0,3.769999981,28.48999977
9/22/2009,48.67,-68.58,300,5.059000015,34.47200012
8/14/2009,48.25,-63.16,0,6.660999775,30.40500069
5/24/2009,48.8,-67.77,0,3.309999943,27.29999924
7/30/2009,47.5,-60,0,0.931999981,31.8220005
6/23/2009,48.67,-68.59,300,4.902999878,34.40499878
7/30/2009,47.5,-60,200,4.991000175,34.33800125
8/14/2009,48.14,-63.15,0,4.262000084,31.14100075
6/11/2009,47.1,-59.99,200,4.846000195,34.33000183
6/8/2009,51.58,-56.62,100,-0.273000002,32.00099945
6/11/2009,47.02,-60.12,100,1.340999961,32.95999908
8/13/2009,48.76,-62.82,200,1.843999982,33.31000137
6/30/2009,49.24,-66.2,100,0.884000003,32.96500015
4/18/2009,48.77,-68.27,0,0.094999999,31.24600029
6/11/2009,47.5,-63.25,0,3.621999979,30.73600006
6/21/2009,48.7,-68.6,300,4.821000099,34.39500046
6/5/2009,49.72,-66.25,200,4.413000107,34.17599869
8/11/2009,48.38,-62.57,200,2.967000008,33.64899826
7/11/2009,49.7,-66.26,100,3.023000002,33.66799927
8/25/2009,49.37,-66.96,100,2.154999971,33.40200043
6/17/2009,48.17,-60.75,100,0.451000005,32.76800156
8/25/2009,49.19,-67.5,200,4.177999973,34.09700012
6/5/2009,49.72,-66.25,200,4.190999985,34.09400177
8/14/2009,48.22,-63.9,0,7.984000206,30.3920002
8/5/2009,49.25,-59.46,0,8.972000122,31.28700066
6/19/2009,48.5,-63.75,0,4.245999813,31.15600014
4/15/2009,47.53,-59.27,200,2.819999933,33.50999832
8/26/2009,48.25,-64.56,0,11.43599987,28.02300072
8/4/2009,48.67,-68.56,0,13.56400013,24.71500015
8/13/2009,48.57,-62.13,100,2.900000095,33.62099838
8/7/2009,50.6,-57.64,200,4.114999771,34.02199936
6/20/2009,48.37,-68.99,0,3.914999962,28.35400009
6/8/2009,51.58,-56.62,100,-0.254000008,31.99399948
8/9/2009,48.68,-68.59,200,3.711999893,33.92499924
6/11/2009,47.5,-63.25,0,4,30.38899994
8/19/2009,50.04,-65.03,200,3.392999887,33.81800079
6/10/2009,48.36,-61.45,0,-0.441000015,32.10300064
7/28/2009,46.97,-62.81,0,18.1060009,28.58699989
6/12/2009,47.83,-64.25,0,10.19799995,27.51199913
8/7/2009,50.52,-57.52,100,-0.218999997,32.4679985
8/7/2009,50.38,-58,200,3.904999971,33.94400024
6/18/2009,48.46,-62.25,200,4.986999989,34.36999893
9/14/2009,48.67,-68.58,0,5.293000221,28.95400047
8/22/2009,48.87,-61.56,100,1.702000022,33.2820015
8/5/2009,49.25,-59.46,200,2.894999981,33.61100006
8/1/2009,48.28,-60.41,400,5.100999832,34.81800079
7/30/2009,47.5,-60,100,1.835999966,33.10800171
9/24/2009,46.76,-60.96,0,16.25799942,28.56399918
8/22/2009,49.13,-62.9,0,5.202000141,31.40200043
5/10/2009,48.67,-68.57,100,3.062000036,33.68500137
9/4/2009,47.37,-63.61,0,16.54199982,28.34799957
8/13/2009,48.36,-63.35,100,0.493000001,32.2859993
6/19/2009,48.17,-63.75,0,6.822999954,28.81100082
8/17/2009,49.75,-65.06,200,4.09100008,34.05699921
6/6/2009,49.8,-62.74,200,4.360000134,34.13100052
8/31/2009,47.74,-64.19,0,6.940999985,30.23999977
8/12/2009,48.53,-63.12,100,3.608999968,33.86100006
7/28/2009,47.11,-63.46,100,0.097000003,31.27899933
6/17/2009,47.5,-61.24,0,4.997000217,31.09300041
6/10/2009,47.43,-59.56,200,5.136000156,34.40499878
6/8/2009,49.34,-58.5,100,0.108000003,32.21900177
6/15/2009,47,-59.75,100,0.210999995,32.48600006
6/5/2009,49.22,-64.79,0,3.625999928,29.49300003
8/14/2009,48.14,-63.15,0,0.845000029,31.88699913
7/6/2009,48.7,-68.53,300,5.011000156,34.45299911
6/9/2009,48.79,-60.97,100,0.736999989,32.93299866
7/30/2009,47.5,-60,400,5.210999966,34.78699875
6/30/2009,49.24,-66.2,100,-0.550999999,32.3390007
6/11/2009,46.51,-61.24,0,2.078000069,30.69099998
9/22/2009,47.38,-60.42,0,12.53100014,30.86499977
6/5/2009,49.22,-64.79,0,2.426000118,31.37999916
6/7/2009,47.01,-64.47,0,4.140999794,29.22400093
6/14/2009,47,-58.75,0,7.426000118,30.68799973
8/28/2009,48.67,-68.34,100,2.262000084,33.41999817
8/14/2009,48.91,-63.24,100,1.59800005,33.22000122
8/8/2009,50.33,-58.65,0,15.30300045,30.375
6/30/2009,48.64,-68.64,200,2.585999966,33.54000092
8/2/2009,48.45,-59.56,0,3.131000042,31.6970005
6/23/2009,49.62,-66.71,100,3.288000107,33.76699829
8/12/2009,48.72,-63.47,100,1.879999995,33.30699921
8/14/2009,48.14,-63.55,0,17.54599953,27.45599937
8/1/2009,48.39,-60.6,100,0.728999972,32.49499893
6/10/2009,48.5,-61.3,100,3.279000044,33.74000168
5/10/2009,48.67,-68.57,100,-0.481000006,32.40100098
9/22/2009,48.67,-68.58,0,2.878999949,31.26000023
8/6/2009,50.19,-58.26,200,5.041999817,34.3730011
7/15/2009,48.12,-61.05,100,1.94599998,33.34799957
9/22/2009,47.31,-60.53,100,1.414000034,32.47999954
8/27/2009,48.35,-69.25,100,1.565999985,32.31100082
6/14/2009,47.14,-61.28,0,1.261999965,31.18899918
7/28/2009,46.97,-62.81,0,17.36000061,28.70800018
6/17/2009,47.65,-55.93,0,1.809999943,31.98999977
6/20/2009,48.44,-69.07,200,3.431999922,33.88199997
8/26/2009,48.74,-68.71,300,4.927000046,34.43799973
7/31/2009,48.33,-61.07,200,3.681999922,33.86199951
6/8/2009,46.27,-64.38,0,13.18000031,28.0909996
